time,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,S_H_ion,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_co2,S_nh3,S_nh4_ion,S_gas_h2,S_gas_ch4,S_gas_co2,pH,charge_residual,COD_soluble,COD_particulate,COD_liquid_total,COD_gas,COD_total_with_gas,COD_liquid_inventory,COD_gas_inventory,COD_total_inventory,COD_gas_liquid_basis,COD_total_liquid_basis
73.0,0.01358789292872472,0.006104114899417287,0.12431720260341927,0.013732171249647674,0.015520884535796673,0.01986705095102706,0.1008072826675023,2.7759966176804875e-07,0.038140181694150885,0.08793093110844045,0.09262829571853488,0.1262659624401786,0.10016481204067954,0.02015205653955434,0.09016517031184597,0.042397539715048546,0.2802646769830853,0.9070080522663421,0.29737300702642927,0.3250156101888027,0.0960016624319663,0.6338370218893151,0.26396770407389714,16.275619906252494,0.0008668228891140727,0.006170160624385429,3.310825019496843e-08,6.586204126307001e-05,9.679188767978616e-05,0.00017694058098941602,0.0015721223996254755,0.08240789240445894,0.00552303870398152,0.0030047535353719622,0.08962354218316292,1.2147673356169853e-05,1.4017709720266978,0.011716664542397653,7.480063771550886,-7.671467627812234e-14,0.4583430215695262,19.33196721971946,19.790310241288985,1.4017831197000539,21.192093360989038,67287.05482038255,420.53493591001615,67707.58975629257,0.1236867458558871,19.913996987144873
74.0,0.013474473683145447,0.0056256857710655465,0.12119202773745366,0.012605637692839667,0.014306160569033565,0.018401173738599567,0.0924705045816492,2.6453171762165525e-07,0.03771561943068836,0.08813038740203666,0.09270069997185439,0.1262416503983982,0.10082885525658261,0.020114228517921075,0.08336351406019706,0.04224051394061759,0.28206851293275464,0.9085865688341713,0.2996179237380139,0.32581750820868244,0.09638078220843697,0.6368303377765498,0.2652216623048098,16.274308111501355,0.0008224965301780161,0.006130281228015661,3.29665614825147e-08,6.0459596571769935e-05,8.921742410997758e-05,0.0001638868920262933,0.001442119351544142,0.08261702840143242,0.005513359000604234,0.0030196056319108685,0.08968109433994352,1.1675909444239883e-05,1.3964252275723814,0.011701019819887434,7.481926348793959,6.258717502594102e-13,0.4420331981345908,19.33537851928009,19.777411717414683,1.3964369034818256,21.173848620896507,67243.19983920992,418.93107104454765,67662.13091025446,0.12321502089545519,19.900626738310137
75.0,0.016371492348424988,0.006073436694720613,0.15638402343894434,0.013778698894734518,0.015770057239208365,0.021327052972175266,0.11120824537491364,3.0444087070529747e-07,0.03870347054372111,0.08831983548615023,0.09306232670372722,0.12625388998762085,0.10149209419176412,0.024762392766767893,0.09040027453132142,0.05277886385666826,0.28794387330391313,0.9144267789256387,0.3046702012232844,0.32804941764217344,0.09726174462253023,0.6427809602797158,0.26841560181186647,16.32553914336624,0.000780436869689264,0.006076959660117883,3.357819699999727e-08,6.60829514715242e-05,9.834271301231616e-05,0.00018993695366785416,0.001734282048679341,0.08269863875773176,0.005621196728418473,0.0029779346168134755,0.09008439208691374,1.3089548699792758e-05,1.4018035763424561,0.011914859493938593,7.473942627256171,5.401824820783219e-13,0.5058706719353344,19.438521346521885,19.94439201845722,1.401816665891156,21.346208684348376,67810.93286275455,420.5449997673468,68231.47786252189,0.12368970581392552,20.068081724271146
76.0,0.012456222784756053,0.006369843752028148,0.11277487688962101,0.014299210950605254,0.016066454378503278,0.020029529988547623,0.10331315194338012,2.7267547299484985e-07,0.03840293060399158,0.0889455152461479,0.09378302388356974,0.1261485412016781,0.1023575177212372,0.019130733529524803,0.09580103028126331,0.03970952744493345,0.28906762668124464,0.9241077934684975,0.3080014528775803,0.33135677227043764,0.098157660842203,0.6495636447837073,0.2709766729250906,16.388452016836673,0.0007405279964382808,0.006030731128762306,3.2574000453891496e-08,6.858431768204054e-05,0.00010019775042778459,0.00017839485931767413,0.0016112516249106492,0.08344332324369005,0.0055021920024578425,0.0030904629826632095,0.09069256090090654,1.1894527452378953e-05,1.407288482078291,0.01167049454567025,7.487128901909146,4.839679004775554e-13,0.4498610351685841,19.516682449662394,19.96654348483098,1.4073003766057433,21.373843861436722,67886.24784842532,422.19011298172296,68308.43796140705,0.12417356264168322,20.090717047472662
77.0,0.013297491001822953,0.005527693535291513,0.11693919076689899,0.012364280300000948,0.014044277755680918,0.01802072742332082,0.09147960700154846,2.5926064547104155e-07,0.037768660960743786,0.08922577400447006,0.09384354552956832,0.12621536738649103,0.10310268177766176,0.020471203427820807,0.08345267757893435,0.04270665700942327,0.2903734700001248,0.9249720056705518,0.3091944574045127,0.33197826697897775,0.09847100006293356,0.6517620108099218,0.27178178431629013,16.43923378249079,0.000702659926519605,0.0059929742578862365,3.249503423329388e-08,5.930401138411114e-05,8.758699315028509e-05,0.00016050423150172096,0.0014267044450438791,0.08371879978392566,0.0055069742205444,0.0030997241310535247,0.09074382139851479,1.1435341783661636e-05,1.3977368682860039,0.011687104430019725,7.488183001170435,-6.256080722910617e-13,0.43565755539244483,19.56749999752794,20.003157552920385,1.3977483036277876,21.40090585654817,68010.7356799293,419.3244910883363,68430.06017101764,0.12333073267304008,20.126488285593425
78.0,0.01484774716522373,0.006250113345030062,0.13692904433092185,0.014122342420196438,0.01604096326309758,0.02098869643459482,0.11014617196348869,2.926048417403778e-07,0.03872748725914189,0.0895714223342691,0.09441213262149308,0.12629222454542013,0.10376283561936048,0.023015901104813503,0.09492714127179185,0.048731005407289155,0.2941599222210308,0.9327492518823407,0.31250576271230623,0.3346513775256553,0.09928336699295344,0.6569431602471811,0.2743783572393851,16.525484901117235,0.0006667283002279938,0.005949628667586349,3.291499563258142e-08,6.773432086976907e-05,0.00010003650698166653,0.00018693294673876928,0.0017177844617538587,0.08397613087478596,0.005595291459483134,0.0030800141267176557,0.09133211849477542,1.25988321859465e-05,1.4042733343075344,0.011860747117569204,7.482606198197481,4.681576307175028e-13,0.4843450833319569,19.700592983341345,20.1849380666733,1.4042859331397204,21.589223999813022,68628.78942668923,421.28577994191613,69050.07520663114,0.12390758233585769,20.308845649009157
79.0,0.014229757315912308,0.005816052571638115,0.13167663519988468,0.013074802119492808,0.014879530920416158,0.019376674048225562,0.10236178780516633,2.776895699181742e-07,0.03842661872871069,0.0898896705133362,0.09466897292260394,0.12646636551767912,0.1045446420385521,0.022354497343584245,0.08879496908679162,0.04724400937276646,0.29749736441785896,0.9366729110848925,0.31660213388100467,0.3363462752346908,0.09999600055488861,0.662397863767056,0.27676594325546855,16.566830679930135,0.0006326340944566892,0.005912700536116735,3.2514461613374654e-08,6.271186886051594e-05,9.279592095860856e-05,0.00017258091408271735,0.0015964197890562927,0.08433860885324652,0.005551061660089673,0.003125181933092786,0.09154379098951115,1.2062035464732914e-05,1.4036149019102546,0.011771886083725548,7.487923432807131,7.639314528185004e-13,0.4663085019166956,19.75604728996769,20.222355791884386,1.4036269639457193,21.625982755830105,68756.00969240691,421.0880891837158,69177.09778159062,0.12384943799521053,20.346205229879597
80.0,0.015939602874236822,0.006028942219520495,0.1521616029244748,0.01364638477361966,0.015621000614298304,0.020973190309262098,0.11335077260894232,2.9998418774884146e-07,0.039017413154968546,0.09015942024883852,0.09504065347611633,0.12671994694304398,0.10537166625757918,0.025388578644415908,0.09254699281335008,0.05409488812536096,0.30327101592753647,0.9424375132007704,0.32222599600643864,0.33862401653106855,0.100926001412265,0.669066124188902,0.28014538963228536,16.640066219617616,0.0006002833498028188,0.005877972190854432,3.284741354169666e-08,6.545182756429833e-05,9.741792538060768e-05,0.00018679579754839578,0.0017677686594742752,0.08453824097477754,0.005621179274060986,0.003106689065966422,0.09193396441014991,1.282509063566327e-05,1.4063380275786423,0.011911389400374742,7.4834988218056395,7.826846809555477e-13,0.5034591564065548,19.87416440235759,20.377623558764146,1.406350852669278,21.783974411433423,69283.9200997981,421.90525580078344,69705.82535559888,0.12408978111787748,20.501713339882023
81.0,0.013680907506825423,0.005804689110756249,0.12628366969124147,0.013016149114129433,0.014796550359017556,0.019051101211056017,0.10153595905626388,2.724437610471165e-07,0.03850596484973461,0.09046425589313609,0.09527925511545958,0.12700207395145136,0.10627461206833475,0.02215266207887283,0.08951396606905819,0.04668050664287799,0.3061705605015925,0.9459871215570635,0.3268235994428868,0.3401158946106164,0.10157082424135347,0.6746882333605645,0.2825377442838039,16.683344445765584,0.0005695869116249133,0.005845144450468339,3.2232479445627565e-08,6.243181878946564e-05,9.228014521826058e-05,0.00016968477243013076,0.0015835658973095352,0.08492319299312028,0.005541062900015811,0.0031719288708155504,0.09210732624464403,1.1826758552679855e-05,1.4055922471804143,0.011750225636044675,7.491706285609694,-4.0841635629007556e-13,0.45967733729423704,19.92586017062261,20.385537507916847,1.405604073938967,21.791141581855815,69310.82752691729,421.6812221816901,69732.50874909898,0.12402388887696768,20.509561396793814
82.0,0.014648300124243719,0.005758995048796598,0.13534080137095977,0.012948748591678933,0.014797767276089353,0.019448278452516465,0.1038153660927269,2.802597404168195e-07,0.038638674359898956,0.09066372820127011,0.09546176037353224,0.12737801436018154,0.10707427741837931,0.02393045643476532,0.08908352771765389,0.05082084352490628,0.3099694342438779,0.948747829546198,0.33077047127114473,0.34132040470120495,0.10213801782546668,0.6790566364576888,0.28471160578967225,16.738445011812225,0.0005404601843464389,0.005815309302718768,3.242301221921907e-08,6.210767740545464e-05,9.228656491409981e-05,0.0001732198653101639,0.0016190980815848728,0.08507964259126338,0.005584085610006728,0.003159947377286003,0.09230181299624624,1.2096430494463171e-05,1.40395329162738,0.011838306888248246,7.4891466400299045,7.412091773684182e-13,0.4727752259368327,20.006068516743184,20.478843742680017,1.4039653880578744,21.88280913073789,69628.06872511205,421.18961641736234,70049.25834152942,0.12387929894628304,20.602723041626298
83.0,0.01045422374763904,0.005929713730836343,0.08775935551996866,0.013152209524330008,0.014722857267241757,0.017616528255030312,0.0896170040945845,2.3910128290393255e-07,0.037846370242531326,0.0911325467503225,0.09591830661264791,0.12768884847048975,0.10774450147448537,0.017174851250602242,0.09216771866609146,0.03525111648162939,0.30760837440563316,0.9533858943496057,0.330256213445427,0.34271569457923234,0.10233319965987912,0.680847759659139,0.2848655146672573,16.772297485906464,0.0005128228986525147,0.005788349576934548,3.1508122090408286e-08,6.308773481645249e-05,9.182497575046801e-05,0.00015691587595624608,0.0013977346548310775,0.0856684724787454,0.0054640742715770935,0.0032641155749229245,0.09265419103772499,1.0566957973667607e-05,1.4024013964467947,0.01159700078515726,7.501577480357479,2.201685014857624e-13,0.4047873499539346,20.026648324545445,20.43143567449938,1.4024119634047685,21.83384763790415,69466.88129329789,420.72358902143054,69887.60488231933,0.12374223206512663,20.555177906564506
84.0,0.012556003419067797,0.005320282596523175,0.10602212201873769,0.011839885445642927,0.013454858210329162,0.01703998555083199,0.08703684213217788,2.453759460040033e-07,0.037637864007132725,0.09119356303049657,0.09582963227399054,0.12799780714145156,0.10808039396857358,0.0204899568351484,0.08271828106923164,0.042502706852618886,0.3073213235055178,0.9513679364302772,0.328797095105685,0.34216605259609495,0.10219882440091378,0.6793095109096599,0.28416597061276555,16.832322884808896,0.0004865988889250604,0.005762502003734295,3.182781470486675e-08,5.67915442427899e-05,8.391480881549235e-05,0.00015177676428922385,0.0013574675992797773,0.08567371081796131,0.005519852212535259,0.0032294459355378118,0.09260018633845273,1.083832941544815e-05,1.3947570679419252,0.011715364853392734,7.497193178978689,4.3459593562777954e-13,0.4189058958978409,20.081440937095383,20.500346832993223,1.3947679062713407,21.895114739264564,69701.17923217696,418.4303718814022,70119.60960405837,0.12306775643570653,20.62341458942893
85.0,0.011325027920923868,0.0063950874541021645,0.09515433869681493,0.014286182450683617,0.015989674183052742,0.019409783718222398,0.10043667624190208,2.5778976981874595e-07,0.038338205204187625,0.09173317844845207,0.09666093084398467,0.12837454832394463,0.1083152518265193,0.018394535636712152,0.10003393432572039,0.03806072733698069,0.3057444115960964,0.9607598460332077,0.32728967083629873,0.34493446685775125,0.10262221591172295,0.6811937097950499,0.28468731601098696,16.873142928933557,0.00046171588539678564,0.005728022198679559,3.164459140591955e-08,6.85264324486909e-05,9.972507968411122e-05,0.00017288717488607495,0.0015664741906641175,0.08621070376150929,0.00552247468694278,0.0032756822366415603,0.09338524860734311,1.1238571196973355e-05,1.4046460538942307,0.011713470924758988,7.499700507551453,-8.58724549801515e-13,0.4297097819836039,20.145179015100602,20.574888797084206,1.4046572924654277,21.979546089549633,69954.6219100863,421.3971877396283,70376.01909782592,0.12394034933518479,20.698829146419392
86.0,0.013172833641561672,0.006100427180366216,0.11487100995867361,0.013686285748357282,0.015464314851290762,0.019589611536041704,0.10489726072824651,2.704392540261283e-07,0.03857751888000114,0.09230358719183025,0.09728626434443248,0.12861239756040663,0.10867566405785976,0.0213923701952687,0.09619811620252477,0.04482643401387633,0.30662897264185424,0.9682615950088708,0.3272324210701506,0.3476026393245658,0.10328979538097496,0.6844939899725144,0.28592974285502326,16.92510731649378,0.00043810531359547044,0.005705268920312546,3.1636325067323774e-08,6.564895132452922e-05,9.64485493100177e-05,0.00017448904947192566,0.0016360450750960622,0.08674813725425833,0.005555449937571927,0.0032977060235096925,0.09398855832092279,1.1707755850110127e-05,1.405411752325678,0.011779418089027204,7.499813970676143,-9.959836774764419e-13,0.4549719305241996,20.219639057217265,20.674610987741463,1.405423460081528,22.080034447822992,70293.67735832097,421.62703802445844,70715.30439634543,0.12400795236013483,20.798618940101598
87.0,0.01523392462613445,0.005848197846310133,0.14147455806609913,0.013190413887660386,0.01507716909310089,0.020017924867880007,0.11139035348628444,2.8757964171606805e-07,0.038952572869742436,0.09258683694217765,0.0976006542226346,0.12878698677085124,0.10918402730372238,0.02495376119137253,0.09270215555553916,0.052974295751639006,0.31119948680476833,0.9725080851243257,0.3311181109404904,0.3494131662029087,0.10405389733445915,0.6895205174291434,0.2884505652943824,17.00563891554135,0.0004157021057130434,0.005677451560791722,3.185192552090364e-08,6.326941857080377e-05,9.403263213885248e-05,0.0001783012267774005,0.0017372940341322126,0.08697866306019182,0.005608173881985826,0.003286723226117962,0.09431393099651664,1.231916831847171e-05,1.406479675504996,0.011885030696588167,7.496864308451823,-1.9307125342926668e-13,0.4899723890937048,20.331716984474102,20.821689373567807,1.4064919946733145,22.22818136824112,70793.74387013055,421.94759840199436,71215.69146853255,0.12410223482411599,20.94579160839192
88.0,0.01253214675925812,0.005385524483462271,0.11172451883528374,0.011995770312176421,0.013617205186451768,0.01723572416889331,0.09310908743238759,2.5020687988380516e-07,0.038041251109232524,0.09266714561885983,0.0975148360897366,0.1290906039257528,0.10971871214981861,0.020754491728411716,0.08538225568770408,0.04354890683516078,0.3121902840563191,0.9710941939395067,0.3337416468308275,0.34916211075979353,0.10417646799008878,0.6917208549270939,0.2892694351264693,16.973523950835684,0.0003944445212865583,0.005658467830171831,3.123822522278078e-08,5.7541718946277684e-05,8.493066020919461e-05,0.00015352706761391304,0.0014522223159712938,0.08715582327676193,0.005511322342097905,0.0033461331282984915,0.0941687029614381,1.097879867057539e-05,1.4013383797783527,0.01169327297416579,7.505313648221371,3.87590133599236e-13,0.43273208241977845,20.284283310866876,20.717015393286655,1.4013493585770234,22.118364751863677,70437.85233717463,420.404807573107,70858.25714474774,0.1236484728156197,20.840663866102275
89.0,0.01397951721407429,0.0060414366627976526,0.12572719848264235,0.013579645878011682,0.015418511395178108,0.019872990295861048,0.1091015427668487,2.7847322615169966e-07,0.03885351942938958,0.09293383875611122,0.09796373191306103,0.12946946637000709,0.11015760689324842,0.023235569381319734,0.09609443050781681,0.04900312535767846,0.31469897455492785,0.9766522973283724,0.33588757009660714,0.35101536929563626,0.10470962466535633,0.6950705711287948,0.29100355243204784,17.054018668784376,0.0003742739770492804,0.005640995287175891,3.1653782892234315e-08,6.513735007690885e-05,9.616276852671246e-05,0.00017701293388784135,0.0017016160548603736,0.08733755532570939,0.005596283430401833,0.003318900713667935,0.0946448311993931,1.1961457627400594e-05,1.406019555491589,0.011861421867233612,7.49957438071615,5.339435490969713e-13,0.47204410696803667,20.401547360426182,20.87359146739422,1.4060315169492166,22.279622984343437,70970.21098914035,421.809455084765,71392.02044422511,0.12406160443669559,20.997653071830918
90.0,0.012530329784510769,0.005433536853991623,0.10941076842495014,0.012102206740512798,0.013735261015672729,0.017358217059417976,0.09356764103508579,2.498754994667091e-07,0.03807565499207381,0.09308375258651647,0.09795977586459027,0.12974412924837433,0.11061253934774011,0.020985217843716576,0.08658406804229792,0.043693524912042044,0.3153480900679557,0.9760403627422141,0.33729046579485755,0.35104223509416,0.10485564619112386,0.6967185185305247,0.2915363406443174,17.091741980053502,0.0003551348854824489,0.005622090563775709,3.114444277571741e-08,5.8052670450087814e-05,8.56675102232954e-05,0.0001546192679374861,0.0014593822275941807,0.0875632874161025,0.005520465170413963,0.003371174382573927,0.09458860148201635,1.0948625305938975e-05,1.4010769718919467,0.011711941166438542,7.506619434948645,-4.618787990962048e-14,0.43195799503008947,20.42644898926445,20.85840698429454,1.4010879205172526,22.259494904811792,70918.58374660143,420.3263761551758,71338.91012275661,0.1236254047515223,20.98203238904606
91.0,0.01181656806994563,0.005769433881725264,0.10001643803556051,0.012844913610008137,0.014481375832131842,0.017896030500403903,0.09520201801590018,2.487604509453959e-07,0.03811612825896964,0.09330645288066038,0.09823392195660915,0.12996827089521645,0.11089164166755844,0.019783502222821943,0.09210121897807215,0.040843052176973794,0.3144814740311787,0.9785191873971507,0.3365365848300476,0.3517296666496399,0.10492424561373125,0.6969763259077011,0.2914928146607477,17.157782296869122,0.0003369745016228574,0.00560322717437817,3.108045829559526e-08,6.161562121482832e-05,9.032145014652557e-05,0.00015941064147482247,0.001484879190937066,0.0877834758365695,0.005522977044090882,0.0033873283931082293,0.09484659356350092,1.0888964022204352e-05,1.4014278383239664,0.011716802851778368,7.507512585952827,6.018102682858739e-14,0.42611142586031253,20.496062011004746,20.92217343686506,1.4014387272879887,22.323612164153047,71135.3896853412,420.4316181863966,71555.8213035276,0.12365635829011665,21.045829795155175
92.0,0.011916587884733898,0.005355053898817405,0.10216544641020676,0.011895960269235489,0.013468052970060025,0.01680959264271394,0.08938379654367233,2.4131328878897233e-07,0.037772267932204645,0.09336999010783127,0.09820339563867915,0.13008315665096826,0.11101815434921863,0.019849870635689586,0.08539200934383508,0.04172727205474486,0.31357665045792976,0.9766463410010559,0.3354684887714743,0.351148551876227,0.1047538985085261,0.6956906551602555,0.2908179136482178,17.104283223796457,0.0003197427777046306,0.005585865453373548,3.099919461373248e-08,5.706393291366781e-05,8.400173199367765e-05,0.00014973400967851483,0.0013941380763083343,0.08785684927994013,0.005513140827891144,0.0033948459458498594,0.09480854969282929,1.0638037341687424e-05,1.3972604841225662,0.01169997683090305,7.508649589370743,3.463982573004287e-13,0.4188501565159015,20.430373029603633,20.849223186119534,1.397271122159908,22.24649430827944,70887.35883280642,419.1813366479724,71306.5401694544,0.12328862842587424,20.97251181454541
93.0,0.009867761403189148,0.005057014619841258,0.07997084289051135,0.011126949730385076,0.012502922536821002,0.014960764788666158,0.07627236496015588,2.124726011830015e-07,0.036924344105061,0.09318297511451054,0.09787869826370386,0.13022755038252853,0.11086026006663155,0.016329224023989817,0.08023566707166892,0.033577331972384376,0.3095396380923994,0.9707947153891044,0.3319106940693961,0.34898672609040393,0.10399925524843698,0.6907587305427251,0.28832617252649373,17.002290912133038,0.0003033922252334836,0.005574597559610229,3.0677288235685663e-08,5.337629555412184e-05,7.798377713454034e-05,0.00013326853603464072,0.0011896582605850831,0.0877346718424953,0.005448303272015245,0.003417886869341114,0.09446081139436276,9.567046959705579e-06,1.3902482182693556,0.011573983383921214,7.513183033130125,-5.609453873622883e-13,0.3769107278897606,20.287609327226672,20.664520055116434,1.3902577853163154,22.05477784043275,70259.36818739587,417.07733559489463,70676.44552299076,0.12266980458673371,20.78718985970317
94.0,0.008701756192198646,0.004572340657854989,0.06824806944301591,0.009986005651523433,0.011199212240399803,0.013149024607646324,0.06440731916698686,1.8921583053783115e-07,0.03601821298404558,0.09266961094944158,0.09717466066941363,0.1300347806336074,0.11022550250476565,0.014144369371857823,0.07177768018900069,0.029152192071698724,0.30324370018263175,0.9590815660153486,0.32541874722418385,0.344724703627145,0.10257985358096308,0.6809573302199575,0.2837689215412312,16.80185107034449,0.00028787778411418474,0.005582612731510228,3.0694959490852934e-08,4.7903093026420496e-05,6.985213593696976e-05,0.00011712963501617121,0.001004592182883111,0.08724838495389092,0.0054212259955506575,0.003391416781212083,0.09378324388820154,8.691061147900486e-06,1.3791252152267934,0.011527268078422253,7.51293293543601,-6.768448648775127e-13,0.3463169107931095,20.026925636873273,20.373242547666383,1.3791339062879413,21.752376453954323,69269.0246620657,413.74017188638237,69682.76483395208,0.121688285848936,20.49493083351532
95.0,0.006180582604482606,0.0028759585213467566,0.04530467213994989,0.006162834232393996,0.0069472291380040085,0.008022223585360887,0.03643196851894925,1.251934860079435e-07,0.033628896150963615,0.0909695684745024,0.09499182873755498,0.12941318451101747,0.108790997819488,0.00976357906794876,0.04396187954441306,0.019795923960328463,0.293098287404226,0.9282008983570631,0.31520105157950645,0.33404185921988805,0.09949873650451788,0.6607253186848877,0.2748722134618903,16.419233212238023,0.0002731566984708535,0.0056059587482252945,3.075950879876413e-08,2.9563116027766708e-05,4.3331325426809844e-05,7.146047439703329e-05,0.000568244971545243,0.08563726063635271,0.005332307838149683,0.003308520710641607,0.09168330802691337,6.089969411226027e-06,1.3506009249373445,0.011367469567659843,7.512020604101086,-7.410469807234144e-13,0.2749676745959545,19.50718395784218,19.782151632438136,1.3506070149067557,21.132758647344893,67259.31555028967,405.1821044720267,67664.4976547617,0.11917120719765491,19.901322839635792
96.0,0.011172608391465503,0.005277027930900657,0.08970148476238878,0.01168837222076403,0.0131809274691725,0.016178028209205577,0.077464210922741,2.2882343447483258e-07,0.0366094577997096,0.09020752373239878,0.09461353905925317,0.1292109930875978,0.10689724444777657,0.01724564356927076,0.0794387059076472,0.035801356888290274,0.2896839011447892,0.9219041146722377,0.3092326538192915,0.3309640862115004,0.09824234674223338,0.6510219995601059,0.2712843135789629,16.344519765550217,0.00025918839881684027,0.00560168876693737,3.24366269461138e-08,5.6062323832321736e-05,8.220303739846602e-05,0.0001440925987823356,0.0012081261383773457,0.08464934703026739,0.005558176702131393,0.003130598749151952,0.09148294031010122,1.0281105671609257e-05,1.3764045121238981,0.011806716347450067,7.488964313981659,-4.501104350351781e-13,0.3904833396173799,19.45623613209232,19.8467194717097,1.3764147932295698,21.223134264939272,67478.84620381298,412.92443796887096,67891.77064178186,0.12144836410849146,19.968167835818193
97.0,0.011956421047027023,0.00552311693534043,0.10009904552173816,0.012293216958452284,0.013879435593591017,0.017286836711110403,0.08538977071906051,2.4397600879094874e-07,0.037166547918460066,0.08998340823896958,0.09455814128067515,0.12901053434824056,0.10559104787614744,0.01836466792305989,0.0830705575389964,0.03785745193896612,0.2887417264502059,0.9213522126344416,0.3074311309039808,0.330633473644754,0.09805179989137941,0.6490422374843938,0.2704824668569657,16.342464241495414,0.000245934390250262,0.005602749528712957,3.242997853905353e-08,5.896344061419677e-05,8.655933130949574e-05,0.00015396848402853818,0.0013317330941713134,0.08444010691300949,0.005543301325960093,0.0031293859266885295,0.09142875535398662,1.0858676075874443e-05,1.385877216465509,0.011769509143983205,7.489053338726771,5.080475970475895e-13,0.4126051697290292,19.453083014638704,19.865688184367734,1.385888075141585,21.25157625950932,67543.3398268503,415.7664225424755,67959.10624939277,0.12228424192425749,19.987972426291993
98.0,0.010145039445040688,0.005655229147909571,0.08246294307545893,0.012523648440679692,0.014000940385758337,0.016727243483649325,0.08160928757575331,2.2890845653232046e-07,0.03697592370788325,0.09008778107126035,0.09473356805549371,0.128945079090543,0.1047433549415264,0.015497379586020047,0.08516103371653529,0.031507104620435766,0.2854419343051126,0.9225531479819652,0.3043381805121425,0.3307876958372369,0.09784092299960626,0.647083180917793,0.2692115511671239,16.349589762542692,0.00023335814636725965,0.0055927676649809984,3.1917189463149725e-08,6.0070913871103696e-05,8.732007664896681e-05,0.00014899013473486345,0.0012728103752735439,0.08462047778782651,0.005467303283433839,0.0031838694799908567,0.09154969857550285,1.0283694081749435e-05,1.3893929293944984,0.011613141061043917,7.495975358373469,-7.29703623914002e-13,0.3890455632611326,19.443755249128188,19.83280081238932,1.3894032130885803,21.2222040254779,67431.52276212368,416.8209639265741,67848.34372605025,0.12259440115487474,19.955395213544193
99.0,0.013729369095147942,0.005463290131811067,0.12017680786733727,0.012236584303572341,0.01392727336251312,0.01804804218113316,0.09185457990696369,2.6120136004507363e-07,0.03756347454253169,0.08998757079149342,0.09465359817876991,0.1289275163081344,0.10416177836845013,0.020833237792260623,0.0822023545260606,0.04385980082159354,0.28673749493489165,0.9218277604881157,0.30403253936899605,0.33065555737794555,0.09786476209352607,0.6464465848281202,0.26922274735872587,16.350605029257963,0.00022142500859897966,0.005572833148878704,3.248448848058371e-08,5.869157528658966e-05,8.685735739399241e-05,0.00016074764247676015,0.0014325533419351632,0.08443527006710126,0.0055523007243921535,0.003127462233549361,0.09152613594522055,1.1526440599382212e-05,1.390955926838592,0.011783839535139715,7.4883239674951625,-3.6793831870163274e-13,0.4419271989005047,19.45844964721665,19.900376846117155,1.3909674532791914,21.291344299396346,67661.28127679833,417.2902359837574,68078.57151278209,0.12273242234816394,20.02310926846532
100.0,0.01547044623742471,0.006214815507983235,0.14507691827957428,0.014072052416910456,0.0160230164008234,0.021241250287306206,0.11361132291330389,2.984413563958494e-07,0.038732152158397835,0.09015200346175545,0.09511212536313018,0.1289460509717559,0.10405241786577812,0.023738149845198953,0.09398650094306761,0.050234010807708944,0.2914874375977016,0.9291122113260127,0.30821413453651375,0.3332203165803488,0.09872343998891323,0.6520139330481497,0.2721553263948804,16.454235552390436,0.00021010209069756693,0.005549629627958259,3.2834519783307275e-08,6.749350997065983e-05,9.992511961735124e-05,0.000189183433514014,0.0017718333976039166,0.08453335542330247,0.005618648038452981,0.0031102062962455675,0.09200191906688461,1.2828372238134766e-05,1.4024110602465505,0.011909306195520969,7.483669331043354,4.883446078074449e-13,0.4993883236148363,19.61117343132471,20.110561754939546,1.4024238886187885,21.512985643558334,68375.90996679445,420.72716658563655,68796.63713338009,0.1237432842898931,20.23430503922944
101.0,0.013918559388294295,0.0056202279896131815,0.1289712259797053,0.012608307147757594,0.014354093816246786,0.01864710076550191,0.09917476125519868,2.7058223637491636e-07,0.03813664186967835,0.0903014790594152,0.09513414897655949,0.12908512940386704,0.10438322535700675,0.021646413287156583,0.08533587611073998,0.045615679389363985,0.2945108796368272,0.9308076032613517,0.3125019467049882,0.33419548318322584,0.09928269723371888,0.6569065458999026,0.2742575888918266,16.484351211333074,0.00019935818810526098,0.005541910436846031,3.226888844463475e-08,6.047545001554318e-05,8.95205045399087e-05,0.0001660859552748721,0.0015467371682254315,0.08476452177743378,0.0055369572819814195,0.003163643556888868,0.09197050541967063,1.1830013153786683e-05,1.4005947369842724,0.011745635321494557,7.4912159943319425,6.135430705156431e-13,0.4605163181980996,19.643795150289183,20.104311468487282,1.4006065669974261,21.504918035484707,68354.65899285676,420.18197009922784,68774.84096295599,0.12358293238212584,20.227894400869406
