time,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,S_H_ion,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_nh3,S_gas_h2,S_gas_ch4,S_gas_co2,S_co2,S_nh4_ion
127,4.152969720958553,16.767464338701078,7.572179597117517,0.0012731232503302111,0.0012731233317888428,0.0012731232199053725,0.0012731235693411703,1.0,5.208597121228659e-22,-2323.397929113413,0.003304518006974965,0.03149112677469511,2.928526882931066e-05,0.021231891099012596,0.08894828185717156,0.04532668315155269,0.00010040664289557507,0.0001004066479297065,0.00010040663230059255,0.00010040663230059903,0.00010040663230058876,0.00010040663230058621,0.00010040663230058705,17.354561791400382,0.0012731230608609703,0.006528908888714009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.901563328050744,4.650547140575111e-22,0.5601043508765557
128,4.1711789458748525,16.834282259934998,7.607837621514208,0.0012080200803385288,0.0012080201577615792,0.0012080200514224299,0.0012080203835447866,1.0,4.841840781664633e-22,-2323.5494617745803,0.003246492809375516,0.03140063886865584,2.72374865859571e-05,0.021385411392856872,0.09525049304804566,0.045728667191052064,9.338567477060295e-05,9.338567948858596e-05,9.338566483972941e-05,9.33856648397354e-05,9.338566483972593e-05,9.338566483972363e-05,9.338566483972437e-05,17.400664532362985,0.0012080199002572323,0.006452177029028477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.901571073549958,4.323122447973254e-22,0.5601120662087292
129,4.1743732831649965,16.82739012031378,7.616520883996825,0.001146246063855335,0.0011462461374400525,0.0011462460363741856,0.0011462463520293586,1.0,4.500514851476238e-22,-2323.693240782674,0.0031811919126216513,0.03134273912280429,2.5332896202665496e-05,0.01991902602608124,0.08663458032153432,0.04267975225609858,8.685565019267443e-05,8.685565461407212e-05,8.685564088485827e-05,8.685564088486374e-05,8.6855640884855e-05,8.685564088485286e-05,8.685564088485354e-05,17.36220711001224,0.0011462458927031058,0.006389557723624629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9015788272037762,4.0183985622125064e-22,0.5601197896637468
130,4.19556753345923,16.829720503234253,7.6579190117317495,0.0010876309593538561,0.0010876310292880173,0.0010876309332374006,0.0010876312332310845,1.0,4.183331882761114e-22,-2323.8296755177444,0.003120432849021597,0.031304774146487836,2.3561484940603865e-05,0.021930376061184195,0.0885535800328114,0.04697734897568781,8.078223976987243e-05,8.078224391305605e-05,8.078223104655836e-05,8.078223104656322e-05,8.078223104655533e-05,8.07822310465533e-05,8.078223104655396e-05,17.418014740203642,0.0010876307966937982,0.006327671583546589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9015865888411346,3.7352260880198353e-22,0.56012752107121
131,4.233110288140248,16.872279852403143,7.731612884504452,0.0010320132308768604,0.001032013297339293,0.0010320132060582937,0.0010320134911575975,1.0,3.888577142451024e-22,-2323.9591394444356,0.0030637634174253765,0.0311926330425269,2.191394020506098e-05,0.0234997105694344,0.09290046454256894,0.050622221704142115,7.513351460453951e-05,7.513351848673749e-05,7.513350642948518e-05,7.513350642948964e-05,7.513350642948232e-05,7.513350642948046e-05,7.513350642948109e-05,17.475839130324562,0.0010320130762930411,0.006268179868360316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.901594358305969,3.4720746958050477e-22,0.5601352602756632
132,4.220206471301923,16.86831440022527,7.705636842825076,0.0009792396028636102,0.0009792396660245105,0.0009792395792792546,0.000979239850214437,1.0,3.6148974292906173e-22,-2324.08195285878,0.0030170769322867223,0.030985121830037453,2.0381600587633764e-05,0.018383058076757164,0.0874482445074223,0.03875487876032489,6.987977843782367e-05,6.987978207524297e-05,6.987977077701624e-05,6.987977077702043e-05,6.987977077701363e-05,6.987977077701189e-05,6.987977077701249e-05,17.50568742837402,0.000979239455960044,0.006216387849009849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016021355386349,3.2277365425240636e-22,0.5601430072176937
133,4.183444614962773,16.79481643803903,7.635486140994749,0.0009291646377413755,0.0009291646977626932,0.0009291646153304984,0.0009291648727966003,1.0,3.3603180686849836e-22,-2324.1984654659846,0.0029673312003381204,0.030692475315793364,1.895641033180501e-05,0.016438394903550802,0.08013226624893745,0.03459502308124736,6.499341153168364e-05,6.499341493959422e-05,6.499340435324057e-05,6.499340435324459e-05,6.499340435323803e-05,6.49934043532364e-05,6.4993404353237e-05,17.461936849954444,0.0009291644981411416,0.006183876441344727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016099202303929,3.000449166683286e-22,0.5601507615897648
134,4.171114391098693,16.73073018839362,7.6140220079996,0.0008816503351175702,0.0008816503921534525,0.0008816503138223866,0.000881650558480934,1.0,3.123464850052153e-22,-2324.309043839889,0.00291346023562839,0.030583539955372968,1.763087698253329e-05,0.01893302428079855,0.08154656351018291,0.040439468130656415,6.0448725467567945e-05,6.044872866029603e-05,6.044871874155012e-05,6.044871874155384e-05,6.044871874154771e-05,6.0448718741546194e-05,6.044871874154676e-05,17.420192942885404,0.000881650202461929,0.00614482366761526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016177123229083,2.788985790450508e-22,0.5601585233337689
135,4.170890664426915,16.62801866783538,7.616074137133326,0.0008365657514677947,0.0008365658056649805,0.0008365657312333864,0.0008365659637140136,1.0,2.903140615326394e-22,-2324.413974589701,0.002856655438242056,0.03038775832214496,1.6398031997208815e-05,0.019833049917132962,0.07660426969337833,0.04249265807647659,5.622182809821858e-05,5.622183108918163e-05,5.6221821796488745e-05,5.6221821796492194e-05,5.622182179648645e-05,5.622182179648498e-05,5.6221821796485526e-05,17.374024037764606,0.000836565625415326,0.006110145557641688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016255115985247,2.5922778247715495e-22,0.5601662922328976
136,4.18043158295986,16.54934883879162,7.635978915325544,0.0007937866392717451,0.0007937866907699099,0.0007937866200458795,0.0007937868409478255,1.0,2.6986516399825387e-22,-2324.5135443111844,0.0028109433097430014,0.030334485523603204,1.52513941109012e-05,0.020733322768561848,0.07928425768553637,0.04442208232871361,5.229049794276103e-05,5.22905007445415e-05,5.229049203889027e-05,5.2290492038893485e-05,5.22904920388881e-05,5.2290492038886735e-05,5.229049203888724e-05,17.371713363237507,0.000793786519497513,0.006067767105624586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016333179426266,2.40970605403558e-22,0.5601740681729813
137,4.206065156860559,16.59851454116208,7.687401576992512,0.0007531951046024776,0.0007531951535345645,0.0007531950863354646,0.0007531952962290702,1.0,2.5090880528174326e-22,-2324.6080243898823,0.002783276429086167,0.030313270277505147,1.4184935263303762e-05,0.022341875635947674,0.0929971507921327,0.04810636611548168,4.863406736481639e-05,4.863406998922005e-05,4.8634061833976553e-05,4.863406183397945e-05,4.8634061833974493e-05,4.863406183397324e-05,4.863406183397372e-05,17.417703311421032,0.0007531949907972322,0.0060161030181243415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016411312415386,2.2404584831165804e-22,0.5601818510407877
138,4.235541520405711,16.66776102428075,7.744261773770206,0.0007146792822253132,0.0007146793287178424,0.0007146792648698871,0.0007146794642978928,1.0,2.3325787597698627e-22,-2324.697684043864,0.0027472208031329975,0.030336714471131183,1.319304890824864e-05,0.022676123116683256,0.09410531959260172,0.04866757399542727,4.5233313919389404e-05,4.5233316377493816e-05,4.5233308738267786e-05,4.5233308738270476e-05,4.523330873826584e-05,4.523330873826466e-05,4.523330873826512e-05,17.466970200764393,0.000714679174094769,0.005968129955107448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016489512588359,2.0828650311414086e-22,0.560189640600813
139,4.223501372183951,16.680044567445062,7.722191340724579,0.0006781330273111348,0.0006781330714844613,0.0006781330108222797,0.0006781332003010746,1.0,2.168800294280853e-22,-2324.7827300136196,0.0027232487578541936,0.030220030259611053,1.227052053918823e-05,0.018574249150120854,0.08797833764071362,0.03951677309909026,4.207035929735979e-05,4.207036159957702e-05,4.207035444409546e-05,4.2070354444097914e-05,4.207035444409359e-05,4.2070354444092466e-05,4.207035444409291e-05,17.45785203693403,0.0006781329245752836,0.005926292973528308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016567779521572,1.9366366600398156e-22,0.5601974368108603
140,4.228405633370292,16.723227519340675,7.72928136265859,0.0006434556229144215,0.0006434556648830409,0.000643455607249281,0.0006434557872701377,1.0,2.016141668635816e-22,-2324.863449319616,0.002685402609382669,0.030094105019225048,1.1412500275693527e-05,0.020701572907381848,0.09222623411478195,0.04386036619193532,3.9128575336361935e-05,3.9128577492473996e-05,3.9128570790455044e-05,3.912857079045731e-05,3.912857079045336e-05,3.9128570790452266e-05,3.912857079045269e-05,17.572477168302704,0.0006434555253068638,0.0058866510940126515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016646110523686,1.8003355774630777e-22,0.5602052394028445
141,4.2593829564508905,16.718098734449736,7.78981143462836,0.0006105515024098566,0.0006105515422827213,0.0006105514875277108,0.0006105516585580294,1.0,1.8745715878058042e-22,-2324.9400486457184,0.0026621066775655722,0.03005888024993138,1.0614477366850859e-05,0.023106620300178588,0.08651809429802504,0.04982407845908242,3.639249660388539e-05,3.639249862305038e-05,3.639249234608079e-05,3.6392492346082855e-05,3.63924923460792e-05,3.6392492346078166e-05,3.639249234607856e-05,17.589213909184522,0.0006105514096771588,0.005838096097129464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016724504567684,1.6739335784243565e-22,0.5602130482744633
142,4.269220033581639,16.725911015080637,7.810305702983365,0.0005793299861225727,0.000579330024003331,0.0005793299719846871,0.0005793301344691214,1.0,1.7428694621737022e-22,-2325.0127239012045,0.002636102310485133,0.03001308778146829,9.872256477517067e-06,0.020885921139727794,0.08852536125354189,0.044762269177112964,3.384773909295075e-05,3.384774098375877e-05,3.384773510517855e-05,3.384773510518047e-05,3.3847735105177084e-05,3.384773510517611e-05,3.3847735105176474e-05,17.601193135372306,0.000579329898023627,0.005795737000284586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016802959890896,1.5563413834627822e-22,0.5602208632501369
143,4.2735292330842505,16.753980597461243,7.819343675849957,0.000549705031426185,0.0005497050674134157,0.0005497050179956882,0.0005497051723571904,1.0,1.6202495565190416e-22,-2325.0816803453945,0.002603132224448093,0.029975943373289404,9.181935632765453e-06,0.020588289869816534,0.09071097438077762,0.04406531141972261,3.148092460306534e-05,3.148092637358621e-05,3.1480920868386614e-05,3.148092086838843e-05,3.1480920868385266e-05,3.148092086838437e-05,3.1480920868384696e-05,17.600952293849964,0.0005497049477316487,0.00576415651632115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016881474834233,1.4468574476631666e-22,0.5602286841646023
144,4.292146455460188,16.82320734937767,7.8554082432274095,0.0005215949956200138,0.0005215950298074893,0.0005215949828618389,0.000521595129502727,1.0,1.5063307427361765e-22,-2325.1471154813757,0.0025744009474026625,0.029931015123294172,8.5398857045745e-06,0.022110308241686822,0.09526060471776507,0.04742661171337799,2.9279610408901385e-05,2.9279612066702875e-05,2.9279606911423656e-05,2.927960691142532e-05,2.927960691142239e-05,2.9279606911421546e-05,2.9279606911421847e-05,17.647458429529628,0.0005215949161117391,0.005732318088594266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016960048191015,1.3451415154539594e-22,0.5602365108976612
145,4.300556965912985,16.91660463488373,7.872435605703878,0.0004949224109319348,0.0004949224434088506,0.0004949223988127335,0.0004949225381156776,1.0,1.400556683753834e-22,-2325.2091953520467,0.002552821064965556,0.029867746458571525,7.942731332916724e-06,0.020998540080554993,0.09789666583366824,0.0449939209221768,2.723222384686783e-05,2.7232225399047747e-05,2.7232220571679414e-05,2.7232220571680888e-05,2.7232220571678214e-05,2.7232220571677405e-05,2.72322205716777e-05,17.684963988018218,0.0004949223354024159,0.005701976916269545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9017038678145772,1.250697052210511e-22,0.5602443432684739
146,4.225755532271051,16.7116207624442,7.732310139469947,0.00046961377102677505,0.0004696138018779391,0.0004696137595147802,0.00046961389184369966,1.0,1.3020829891424606e-22,-2325.2680443043687,0.002525044067447609,0.0294730965127168,7.387333180946246e-06,0.01264781639259885,0.06435140996620442,0.026552814922758596,2.5328001475722778e-05,2.5328002928957033e-05,2.5327998408860462e-05,2.5327998408861794e-05,2.532799840885934e-05,2.532799840885859e-05,2.5327998408858867e-05,17.463526840102755,0.0004696136992786694,0.005705003867870369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9017117367098455,1.1627703148984535e-22,0.560252181516101
147,4.087761461042598,16.33858144142351,7.472645516610661,0.0004455993284319822,0.00044559935773800233,0.0004455993174969132,0.0004455994431978232,1.0,1.2104492640581778e-22,-2325.323845671703,0.0024933823929669673,0.028692609583106064,6.87077143099823e-06,0.006709354354340725,0.04772071105933647,0.013395625184158624,2.3556932491444036e-05,2.355693385202015e-05,2.3556929619848307e-05,2.3556929619849513e-05,2.3556929619847253e-05,2.3556929619846545e-05,2.3556929619846806e-05,17.07489191108288,0.0004455992602776363,0.0057249149240542856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9017196110086143,1.0809502189900062e-22,0.5602600251461831
148,4.012793378777363,16.103408888695522,7.333343805967397,0.0004228129023222857,0.0004228129301598273,0.0004228128919353579,0.00042281301133732617,1.0,1.1253936110905494e-22,-2325.376821623589,0.0024698244989324767,0.028411333678059054,6.390330434637178e-06,0.013034965386806246,0.06299235360349642,0.027632511761738265,2.19097060988738e-05,2.1909707372684336e-05,2.190970341029227e-05,2.1909703410293364e-05,2.1909703410291267e-05,2.1909703410290596e-05,2.190970341029085e-05,16.850594587209248,0.00042281283758324105,0.005728637854780403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9017274916919796,1.0050029869174388e-22,0.5602678751359949
149,4.008680434917067,15.979691402233419,7.328182114818128,0.0004011916961335409,0.0004011917225755576,0.0004011916862674688,0.00040119179968349576,1.0,1.046343890893577e-22,-2325.4271403834746,0.0024484144846848637,0.02850347823039197,5.943484436055952e-06,0.019221623958874966,0.07256395166185636,0.04127955993487914,2.037766256335893e-05,2.037766375589557e-05,2.0377660046261284e-05,2.0377660046262284e-05,2.0377660046260346e-05,2.0377660046259732e-05,2.0377660046259963e-05,16.79808855051501,0.00040119163464007196,0.005705126658978495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9017353761840788,9.344179469251303e-23,0.5602757289197065
150,3.9466087984809195,15.771312715292446,7.213318768793965,0.0003806761245031522,0.0003806761496190248,0.0003806761151320032,0.00038067622285973846,1.0,9.728237596980539e-23,-2325.474845436459,0.0024258986413535012,0.028017167484823042,5.527884293769656e-06,0.01262981687300011,0.06125222995731689,0.026668862230608055,1.8952747685058493e-05,1.895274880146418e-05,1.895274532862576e-05,1.8952745328626715e-05,1.895274532862488e-05,1.8952745328624313e-05,1.8952745328624533e-05,16.57406315428456,0.000380676066093867,0.0057018394123298545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.901743265361911,8.687698268578664e-23,0.5602835873709011
151,3.954936267703919,15.707053879392749,7.230902937829238,0.00036120964906022026,0.00036120967291591383,0.0003612096401593333,0.0003612097424817864,1.0,9.043029602736818e-23,-2325.5201594481637,0.002392709554553902,0.0279407741268099,5.141345130799073e-06,0.02020652744898721,0.07758250174583639,0.04338349657960999,1.762747045674296e-05,1.762747150184031e-05,1.762746825083341e-05,1.7627468250834295e-05,1.762746825083257e-05,1.762746825083207e-05,1.762746825083227e-05,16.54977975119234,0.0003612095935816587,0.005688609382516833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9017511597137758,8.075852426475546e-23,0.5602914509759768
152,3.9755192896584215,15.761575254093017,7.269820199673054,0.0003427386226128202,0.0003427386452710845,0.0003427386141587938,0.0003427387113450947,1.0,8.407693814699213e-23,-2325.563161765055,0.00237168005054313,0.028093345695379364,4.781834848420693e-06,0.020672932114371604,0.08892901414155838,0.04423519076778485,1.6394863682394835e-05,1.6394864660688077e-05,1.6394861617478848e-05,1.639486161747967e-05,1.6394861617478058e-05,1.6394861617477587e-05,1.639486161747777e-05,16.605902713569137,0.0003427385699190656,0.005664264488950527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9017590579343168,7.508533254618999e-23,0.5602993184346607
153,3.961173123274754,15.761809757236135,7.240365241971477,0.0003252121413029802,0.0003252121628234692,0.00032521213327354987,0.00032521222557957977,1.0,7.815753556322721e-23,-2325.6039563144113,0.002341792670515922,0.02810581033357175,4.447463443095632e-06,0.017185307741267822,0.08193358946037242,0.036206079346837734,1.5248447349484838e-05,1.5248448265203032e-05,1.5248445416634012e-05,1.5248445416634755e-05,1.5248445416633277e-05,1.5248445416632826e-05,1.5248445416632999e-05,16.642887645188623,0.0003252120912552933,0.005648214722139033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9017669605775916,6.979960091348872e-23,0.5603071902988532
154,3.958152367183851,15.808280399662095,7.232445404513518,0.0003085819043219595,0.000308581924761383,0.00030858189669594774,0.0003085819843649649,1.0,7.265820702851839e-23,-2325.6426680780637,0.0023152455412081075,0.02822982250299981,4.136473070415939e-06,0.018668873200033277,0.0879230715247937,0.03947723111151107,1.4182194562528812e-05,1.4182195419640935e-05,1.4182192753379404e-05,1.4182192753380103e-05,1.4182192753378712e-05,1.4182192753378292e-05,1.4182192753378455e-05,16.732295057061158,0.00030858185678844417,0.005632495552235073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9017748674036784,6.488892622609162e-23,0.5603150663295663
155,4.011100018303702,15.754646800768663,7.336693815841441,0.0002928020807992268,0.0002928021002115084,0.0002928020735565273,0.00029280215681980556,1.0,6.754438113583434e-23,-2325.679420039727,0.002288096459706522,0.028333463471569665,3.847228803833444e-06,0.02415895255321892,0.07613163377165603,0.05248659292793301,1.319049985874435e-05,1.3190500660959685e-05,1.3190498165445538e-05,1.3190498165446188e-05,1.3190498165444886e-05,1.3190498165444501e-05,1.3190498165444654e-05,16.78724023067469,0.0002928020356544911,0.005619983310757379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9017827784622462,6.032245105529626e-23,0.5603229465762756
156,4.035700772149525,15.768661343694507,7.385007429165956,0.00027782918349826075,0.00027782920193467016,0.00027782917661976807,0.00027782925569717757,1.0,6.279971824842875e-23,-2325.7142831052956,0.002269495134588701,0.02842629013881753,3.5782100395871717e-06,0.020966477983708442,0.08475630027035068,0.04502218652249007,1.2268149739204976e-05,1.2268150489995823e-05,1.226814815439333e-05,1.2268148154393935e-05,1.2268148154392714e-05,1.2268148154392361e-05,1.2268148154392504e-05,16.827729042945737,0.00027782914062309916,0.005600328216487966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9017906932836441,5.608558616409327e-23,0.5603308305711602
157,4.000822691993321,15.710682158937633,7.320483014924315,0.0002636219489711157,0.00026362196648037096,0.00026362194243863897,0.000263622017539165,1.0,5.837010580108656e-23,-2325.747336501489,0.0022346488440242412,0.02830251082724506,3.3280025026439027e-06,0.015358963392495812,0.07574362563510044,0.03262827416361268,1.1410295260623072e-05,1.1410295963257387e-05,1.1410293777411797e-05,1.1410293777412373e-05,1.1410293777411224e-05,1.1410293777410895e-05,1.1410293777411024e-05,16.72060537624963,0.0002636219082522155,0.005604005926126373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9017986119368997,5.2130026278481453e-23,0.5603387183829778
158,3.9750667646724698,15.56670491495842,7.273740956414746,0.00025014122384147677,0.0002501412404698785,0.0002501412176377101,0.00025014128895998545,1.0,5.425498048297101e-23,-2325.7787010044044,0.0022028328417335254,0.028111878975339486,3.095290811626092e-06,0.01667837637206334,0.06664455964448118,0.03568877860983167,1.0612426543700657e-05,1.0612427201245957e-05,1.0612425155643234e-05,1.0612425155643758e-05,1.0612425155642702e-05,1.0612425155642387e-05,1.0612425155642514e-05,16.614193824976276,0.0002501411851711332,0.005607661003669565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9018065340445881,4.845525815446848e-23,0.5603466096357741
159,3.9129139957348253,15.448306614373388,7.156497071589527,0.0002373498569028289,0.00023734987269438326,0.0002373498510113187,0.00023734991874414804,1.0,5.043131833273718e-23,-2325.808442948552,0.0021732051811009395,0.027684083279518868,2.8788515636401945e-06,0.012706425040868306,0.06969636488096403,0.02665181723455796,9.870349063967142e-06,9.87034967929877e-06,9.870347765022768e-06,9.870347765023252e-06,9.870347765022273e-06,9.87034776502199e-06,9.870347765022107e-06,16.438181159022054,0.00023734982017866154,0.005614247900572913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9018144596455062,4.5040734272157586e-23,0.5603545043681948
160,3.9118774803046503,15.446369243617644,7.152502931109271,0.0002252125967343293,0.00022521261173087426,0.0002252125911394422,0.0002252126554623034,1.0,4.6888883510207954e-23,-2325.8366922452833,0.002156532376552961,0.02765225537502285,2.677546902650326e-06,0.019066407224497237,0.08191900314131113,0.04045378694478899,9.180161600484227e-06,9.180162176295803e-06,9.180160384988307e-06,9.180160384988748e-06,9.18016038498784e-06,9.180160384987574e-06,9.180160384987684e-06,16.49739686593874,0.00022521256185902274,0.005602774774582527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9018223888521919,4.187731574527307e-23,0.5603624026923391
161,3.9170592207966477,15.542555646143237,7.160359291487448,0.00021369599455226985,0.00021369600879358254,0.00021369598923916388,0.00021369605032267244,1.0,4.3605557475651356e-23,-2325.863498985825,0.002151463594825303,0.0276437587261576,2.4903185375857334e-06,0.019041661786868717,0.09171089305394624,0.040369801763968316,8.538235726500943e-06,8.538236265309609e-06,8.538234589135058e-06,8.538234589135474e-06,8.538234589134609e-06,8.538234589134361e-06,8.538234589134463e-06,16.594514521291057,0.00021369596143331777,0.005582073235214295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9018303206737386,3.8945258996391976e-23,0.5603703036211602
162,3.9756883904335565,15.669065853053896,7.2733905257345075,0.00020276831202936573,0.0002027683255532592,0.00020276830698394416,0.00020276836499027336,1.0,4.0561728852157316e-23,-2325.888964312859,0.0021578742475171883,0.027760131330395604,2.3161821787337536e-06,0.024501270077338405,0.09462485678776648,0.05300777145668707,7.941196734216848e-06,7.941197238377887e-06,7.941195669992078e-06,7.941195669992459e-06,7.94119566999166e-06,7.941195669991429e-06,7.94119566999152e-06,16.725572364082527,0.00020276828057884155,0.00554256781926731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9018382555528976,3.622705422139217e-23,0.5603782075956851
163,4.0435834862028495,15.669425676674928,7.406669182138001,0.00019239943382786014,0.0001923994466702774,0.0001923994290367402,0.00019239948412002228,1.0,3.772959355183539e-23,-2325.9131320955275,0.0021632506574096244,0.02784254876355941,2.154222363169957e-06,0.02513830811593126,0.08070958698839828,0.054754077453188825,7.385905893403954e-06,7.3859063651185406e-06,7.385904897641057e-06,7.385904897641402e-06,7.385904897640665e-06,7.385904897640449e-06,7.385904897640534e-06,16.794845405195574,0.0001923994039622005,0.005505741772394444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9018461930391338,3.369787731280846e-23,0.5603861141671331
164,4.083377568364908,15.652422642292478,7.485470004139121,0.00018256078460539236,0.00018256079680048764,0.00018256078005585003,0.00018256083236255083,1.0,3.5091062912260444e-23,-2325.936053029661,0.0021628366777289828,0.027871248701603887,2.003587642021771e-06,0.02258611023201211,0.08024823496253145,0.04886272113307201,6.869443950587104e-06,6.869444391919371e-06,6.869443018906557e-06,6.869443018906878e-06,6.869443018906193e-06,6.869443018905997e-06,6.869443018906074e-06,16.82416436259782,0.0001825607562451896,0.0054780652572807825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9018541331081904,3.134157470499019e-23,0.5603940233113417
165,4.105502508310049,15.723057205949347,7.5290699755733765,0.0001732252502649076,0.00017322526184512932,0.00017322524594483847,0.00017322529561413684,1.0,3.263264647469474e-23,-2325.9577915797495,0.002155835181539446,0.028051233720235033,1.863486104264384e-06,0.021245684459388563,0.09016441462948335,0.0457732756775101,6.389095782066286e-06,6.389096194954582e-06,6.389094910371217e-06,6.38909491037151e-06,6.389094910370872e-06,6.389094910370687e-06,6.38909491037076e-06,16.867292701654,0.00017322522333470072,0.005462445582551206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9018620755916013,2.9146100738067763e-23,0.5604019348605016
166,4.146041149529331,15.82692861625726,7.606941023683588,0.00016436710323156705,0.00016436711422774972,0.0001643670991294664,0.0001643671462936191,1.0,3.034789808855491e-23,-2325.9784328089804,0.0021512094630489875,0.02818620488421317,1.7331812135168994e-06,0.02337078035152247,0.0932449137065733,0.05046568763271146,5.942336120080071e-06,5.9423365063411e-06,5.942335304533734e-06,5.942335304534007e-06,5.942335304533406e-06,5.9423353045332335e-06,5.942335304533302e-06,16.96279620760225,0.0001643670776596468,0.0054393164837879746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9018700203165565,2.710570009215034e-23,0.5604098486424751
167,4.15563088232214,15.869209039058376,7.624308704202454,0.0001559619315507381,0.00015596194199218129,0.00015596192765567266,0.00015596197244035218,1.0,2.8215934471414086e-23,-2325.998007079856,0.0021343306591773597,0.028359491455441158,1.6119879359518869e-06,0.020234552757841685,0.0865526527323264,0.04319766105803471,5.526816277060438e-06,5.526816638396154e-06,5.526815514070419e-06,5.526815514070664e-06,5.526815514070116e-06,5.526815514069958e-06,5.526815514070019e-06,17.03078851020351,0.0001559619072689647,0.005431053757371681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9018779671321127,2.5201729630234203e-23,0.5604177645069074
168,4.150036954585102,15.95679755801139,7.611381256349618,0.00014798657161167842,0.00014798658152621996,0.00014798656791325333,0.00014798661043787054,1.0,2.623930183973426e-23,-2326.016575281153,0.0021278150735128632,0.02836906858473041,1.4992691389619612e-06,0.01907988658690629,0.09270540178372946,0.04045769493136852,5.140351798202098e-06,5.140352136209517e-06,5.140351084406926e-06,5.14035108440715e-06,5.14035108440664e-06,5.1403510844064945e-06,5.140351084406549e-06,17.113855225655424,0.0001479865485553074,0.005414239245538232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9018859158322021,2.343645956706438e-23,0.5604256822485332
169,4.111184342013339,15.919598757690405,7.537331440386682,0.00014041904431150057,0.000140419053725588,0.00014041904079983245,0.00014041908117784873,1.0,2.4397621708638178e-23,-2326.0341747027437,0.0021144829447746895,0.028299715368477786,1.394432241650986e-06,0.015753937142439355,0.07837046579138764,0.033369815375280505,4.7809109774347165e-06,4.7809112936115565e-06,4.780910309688101e-06,4.780910309688309e-06,4.780910309687834e-06,4.7809103096876995e-06,4.780910309687751e-06,17.03758735309516,0.0001404190224190097,0.005411600531986713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9018938663299126,2.1791699658085323e-23,0.5604336017807785
