time,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,Q,T (C),S_H_ion,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_co2,S_nh3,S_nh4_ion,S_gas_h2,S_gas_ch4,S_gas_co2
158,0.003992608792142177,0.03174670641907824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00818405719171777,0.0016233480857718958,0.01974272121684043,0.0,2.432394755976496,13.345743733280939,5.101891167770469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.171822815005337,0.0,0.005736499072693635,265.2728398352539,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.00568422922192175,0.03199794888840613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008029106520530823,0.0018470639588148334,0.027058937133351196,0.0,3.6514783363410657,15.686958501968922,7.747465498740438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.59606615675957,0.0,0.005389904136682323,163.50529878251027,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0013380455202203646,0.03741586946708708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008033018361741437,0.0020573179687089897,0.027483433462971562,0.0,3.64582735009122,17.563261242687055,7.729273346487157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3965038262932,0.0,0.005197980310348708,147.3206327619477,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.003964862768247907,0.0415232754714305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007849600160902718,0.0022767593838369897,0.029917219375345656,0.0,4.692202399783568,18.123908707973396,10.151392588406516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.157492362485353,0.0,0.00480952811748749,167.4350437843943,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.0057526337116534584,0.041904148169026795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007854973744941625,0.0022629593654709063,0.029369801483703648,0.0,4.814666558149282,15.456727639656657,10.486946445834961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.080303586421337,0.0,0.004822405004079479,182.34591694618075,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.00041999345701571874,0.04161066914444458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007893471125270625,0.002155108921158,0.02840156557705331,0.0,4.325676455154162,15.366836260426497,9.35818470388911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.368167772836856,0.0,0.004964495712623969,187.81026938825468,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.005103484897722562,0.04074765421114427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00797931076745549,0.002025862871111396,0.03138913636281077,0.0,4.068427796599669,17.267061653923253,8.765304507315367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.66746260195163,0.0,0.005172627316949635,180.85479054193502,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.00841052164761151,0.04629782504627002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007834793383410072,0.0020653474923687395,0.030688876835361718,0.0,4.476277929769589,17.858520858743063,9.665931913951708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.734934823452686,0.0,0.00501012355293349,172.3145242959363,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.002097543909977875,0.04129058639450451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007849186503733709,0.0018210758426591772,0.031573566464194826,0.0,3.8752956075982437,16.57473261612741,8.273202185006875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.292386970725264,0.0,0.005277747908278802,155.24397456347987,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.0014392000671786668,0.0326715254636939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007840280283960459,0.0020068825167290625,0.028545452316267438,0.0,3.6545339081324157,17.756469508198567,7.74921364372936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65545299119731,0.0,0.005102216978548323,152.2644775452462,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0.0033463273136788434,0.032981721134337956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007988268695664874,0.0018670342131053227,0.027011595335378946,0.0,3.0165149393474415,15.008783431984293,6.389421169322791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.622439803829707,0.0,0.005362647572780574,206.61582527731125,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.004196800102172281,0.03893874695522533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00816544454405301,0.0021622304541462603,0.0255495803945117,0.0,3.614479185629723,14.891609620356286,7.8078335444302835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.42081254546902,0.0,0.00522764808665374,207.78124223919357,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0034446279802265102,0.03175253309733825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010346841491418292,0.0037834835343717606,0.021247398223244406,0.0,2.8949864268634076,13.257883394000972,6.234243889194768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.283981626510412,0.0,0.005573823420211219,264.19591924700546,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.006594114393758489,0.03923952334663488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007905711533326792,0.0019530765851535625,0.030423887763494768,0.0,4.4548935469370035,16.37417833223563,9.643944672400707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.71772058368502,0.0,0.005184593198489083,174.68951801364778,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.009472054212914532,0.04306735729201383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007864371513631178,0.0019058989547701773,0.03028571159298105,0.0,4.814142459534739,16.427812754339254,10.474744787418613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.751742482468458,0.0,0.005189573848540625,179.6928780392801,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0012603598431225104,0.035242142299126394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007931763140265074,0.0017877749992251876,0.028371603826921363,0.0,3.4857721560442805,15.873900341315311,7.400793989367994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.742882585641272,0.0,0.0053759384193239265,164.96982697615536,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0023227020235954167,0.03362354581009455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007870514578612937,0.0019189724729185937,0.027912578708747512,0.0,4.234664499679597,15.5521974298906,9.083995396098045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.533593732396426,0.0,0.005210497143626583,143.52861137759342,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0.003726968843609292,0.039953167085183726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007962652375413614,0.0020219981218829895,0.03072679090784926,0.0,4.116801239158151,17.132995726504884,8.884936521187722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.45950353177466,0.0,0.005172422579416291,173.2591031019699,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.002632925933993104,0.03921660678014697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007995675151044958,0.001846328462316177,0.0297699720144957,0.0,4.12766386547666,17.40480708512092,8.924708255871158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.11742551768799,0.0,0.005375838535122292,179.01269049489386,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0.002286079036189427,0.042070564076233045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00795839837490953,0.002112320448180781,0.030864057596791977,0.0,4.168126786861951,15.606607876850854,9.01893049516524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.473878210966202,0.0,0.005089269756358281,181.27572526065487,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0.007801247640346094,0.039376994455066636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00794520483972252,0.001894517673954427,0.032227588475535626,0.0,4.461658002372816,15.303066187078187,9.712088529381809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.595054285306926,0.0,0.00528640203971898,182.91467469780244,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0.00527599190291349,0.041735399489300364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007908265001533719,0.002080480223758344,0.031189895721351737,0.0,4.182681218990035,18.22523783921545,9.011683092688566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05914801822294,0.0,0.005075174142238333,175.01959781417568,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.0007197724067977292,0.03969552413710144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007834842238203094,0.001983223119145521,0.028532924099967747,0.0,3.935732979032542,17.964236732051177,8.382946375746894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.637993853530734,0.0,0.005127507691015198,144.79262766792698,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.004254731857952646,0.029155425668635302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008371766535248718,0.0024252377873694064,0.028304199896320312,0.0,3.4351666005044303,15.735351545363848,7.332026172934107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.939043740127563,0.0,0.005186851731647021,157.56771950017784,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0.009147778974016656,0.038059235844160925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007876767931870834,0.002119999827361208,0.030654425416914894,0.0,4.0483794523073025,18.222758612195715,8.727247461395285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.660457219672097,0.0,0.005027666791815719,170.96086355569773,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.005608707518387802,0.03814133482786067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007853479944805218,0.002160001200505458,0.03049707687380958,0.0,4.23679391120936,15.96622661748451,9.193749646514478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.935873987772382,0.0,0.004967894364339438,178.94972524455076,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.002758803241331167,0.03972926987901775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007997428895240593,0.0019555027806074793,0.029793521819784206,0.0,3.42759242076883,16.115836216536398,7.377825034751507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.68769544049651,0.0,0.005300258227552802,191.70444304862238,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.0038987456814233434,0.028300545021726697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008137710922607448,0.0016887283632171562,0.02314234732862872,0.0,2.495060438340075,12.098438383910645,5.310655103328965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.149632482729539,0.0,0.005676108483239208,259.00558800645905,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.007143742127003719,0.04028352735577601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007957666923742552,0.0019197136592575418,0.02911894148167898,0.0,4.107219118885356,15.710657450554729,8.895517990326708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.82868690127308,0.0,0.005289232153274718,181.22132796965255,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0009292958122976876,0.03835494755597619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007895097576416906,0.001957800030181885,0.03003607755958546,0.0,3.930213762245782,15.93941646738728,8.436243617169614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.870906849864785,0.0,0.0051936674526940315,153.99827599746297,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,0.030769120771619043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007967602640654303,0.002176008649564198,0.03026513557617704,0.0,3.570251716043058,16.716240470760226,7.603131414500332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.698958744930575,0.0,0.005059650249213844,149.87439512840663,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
